sample_id,file_id,wl_code,poco,tipo_amostra,direcao_amostra,numero_testo,profundidade,porosidade,densidade,permeabilidade_long,pressao_conf,data_inicio_poco,fluido_deslocante,fluido_deslocado,permeabilidade_absoluta,pressao,saturacao,metodo,curva,coeficiente_litologico,coeficiente_cimentacao,expoente_saturacao,unidade,fluxo_fracionario,permeabilidade_fluido_deslocante,permeabilidade_fluido_deslocado,kg_abs,saturacao_agua
2020,6040929.0,WL000551322,Well AI,Amostra Plug,,,2995.9,20.5,,,,,Óleo,Água,250.0,,,,,1.0,1.95,2.82,,,,,,18.3
2405,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,3,2995.9,14.0,2.65,2.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2401,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,3,2996.15,11.9,2.66,0.118,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2404,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,3,2996.2,12.3,2.66,0.071,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2397,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,3,2996.45,11.5,2.66,0.19,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2386,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,3,2996.75,9.8,2.65,0.012,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2395,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,3,2996.95,11.0,2.65,0.221,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2402,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,3,2997.0,12.1,2.65,0.014,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2409,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3002.45,15.5,2.65,108.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2429,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3002.65,22.0,2.65,234.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2433,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3002.7,22.6,2.65,280.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2021,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,100.0
2022,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,97.0
2023,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,92.2
2024,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,41.9
2025,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,31.1
2026,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,21.1
2027,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,18.6
2028,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,16.0
2029,6040929.0,WL000551322,Well AI,Amostra Plug,,,3002.95,23.0,,,,,Óleo,Água,90.4,,,,,1.0,2.02,2.26,,,,,,13.9
2424,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3002.95,20.5,2.65,250.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2445,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3003.25,24.6,2.66,79.3,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2444,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3003.4,24.3,2.65,120.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2370,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3003.75,1.9,2.69,0.005,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2432,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3004.6,22.5,2.65,104.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2436,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3005.0,22.9,2.65,216.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2434,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3005.35,22.7,2.66,156.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2418,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3005.4,19.7,2.66,2.8,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2426,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3005.65,21.4,2.65,178.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2030,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,100.0
2031,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,96.8
2032,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,69.9
2033,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,22.2
2034,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,18.6
2035,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,15.1
2036,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,12.8
2037,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,12.0
2038,6040929.0,WL000551322,Well AI,Amostra Plug,,,3006.45,24.2,,,,,Óleo,Água,350.0,,,,,1.0,1.94,2.52,,,,,,10.9
2437,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3006.45,23.0,2.66,90.4,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2438,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3006.5,23.0,2.65,179.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2431,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3006.7,22.5,2.66,118.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2421,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3007.15,20.2,2.65,166.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2039,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,100.0
2040,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,96.8
2041,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,51.1
2042,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,15.5
2043,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,12.5
2044,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,10.0
2045,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,8.8
2046,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,8.0
2047,6040929.0,WL000551322,Well AI,Amostra Plug,,,3007.55,21.9,,,,,Óleo,Água,516.0,,,,,1.0,1.93,2.28,,,,,,7.2
2441,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3007.55,24.2,2.65,350.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2440,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3007.8,24.2,2.65,276.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2442,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3007.85,24.2,2.66,211.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2048,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,100.0
2049,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,96.5
2050,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,36.9
2051,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,30.4
2052,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,25.8
2053,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,22.9
2054,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,19.6
2055,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,16.9
2056,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.15,10.5,,,,,Óleo,Água,239.0,,,,,1.0,2.12,2.79,,,,,,14.6
2428,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3008.15,21.9,2.66,516.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2415,6040930.0,WL000551322,Well AI,P - Amostra Plug,IV1,4,3008.5,17.4,2.66,930.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2057,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,100.0
2058,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,96.7
2059,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,83.2
2060,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,35.0
2061,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,28.1
2062,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,22.1
2063,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,20.0
2064,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,17.2
2065,6040929.0,WL000551322,Well AI,Amostra Plug,,,3008.55,21.7,,,,,Óleo,Água,86.4,,,,,1.0,2.07,2.18,,,,,,15.2
2391,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3008.55,10.5,2.66,239.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2398,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3008.65,11.5,2.69,128.0,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
2403,6040930.0,WL000551322,Well AI,P - Amostra Plug,IH1,4,3009.2,12.3,2.67,51.2,2500.0,2008-08-09 08:00:00,,,,,,,,,,,,,,,,
